experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,32.347851,4.858218,131821.406250,1547077419008.000000,nan,2.040512,26.096155,918095,2.35,10,False,False,ReLU,MAX_EPOCHS,38.35696411,38.35696411,47.41432571,9,1.000000,False,"[""157.06777954"", ""124.19072723"", ""96.68416595"", ""75.47813416"", ""63.30497360"", ""57.93672943"", ""53.18769836"", ""47.72211456"", ""42.42471313"", ""38.35696411""]",1,2,0,3,Coif1WaveletV3AELG,lt_fcast,16,53.49499887,0.34058544
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,34.087616,5.196680,146065.421875,1885465083904.000000,nan,2.209558,33.029049,918095,2.50,10,False,False,ReLU,MAX_EPOCHS,38.53088379,38.53088379,48.46976471,9,1.000000,False,"[""156.16432190"", ""122.35153961"", ""96.41119385"", ""76.72752380"", ""63.54804230"", ""56.60868454"", ""52.23294067"", ""47.50929642"", ""42.69677353"", ""38.53088379""]",1,2,0,3,Coif1WaveletV3AELG,lt_fcast,16,52.19448573,0.33422798
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,34.461361,5.343111,129232.671875,1347576659968.000000,nan,2.277001,30.501989,918095,2.23,10,False,False,ReLU,MAX_EPOCHS,40.82095718,40.82095718,50.29078293,9,1.000000,False,"[""160.41386414"", ""126.71502686"", ""98.49716187"", ""78.40225983"", ""66.97063446"", ""60.14711761"", ""54.07025146"", ""48.29051971"", ""43.81213379"", ""40.82095718""]",1,2,0,3,Coif1WaveletV3AELG,lt_fcast,16,55.86562003,0.34825930
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,34.118992,5.339277,134574.875000,1588380565504.000000,nan,2.308992,34.373425,920665,2.45,10,False,False,ReLU,MAX_EPOCHS,38.63958359,38.63958359,48.09549713,9,1.000000,False,"[""145.55409241"", ""113.92379761"", ""87.84144592"", ""69.04000854"", ""59.34311295"", ""55.23585129"", ""51.03353119"", ""46.36421204"", ""42.00027466"", ""38.63958359""]",1,2,0,5,Coif1WaveletV3AELG,lt_fcast,16,51.45184599,0.35348952
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,37.058342,5.692557,140732.281250,1472944275456.000000,nan,2.406707,29.720144,920665,2.26,10,False,False,ReLU,MAX_EPOCHS,42.68511963,42.68511963,52.12990570,9,1.000000,False,"[""168.15269470"", ""135.96975708"", ""109.67092896"", ""88.59960938"", ""72.85034180"", ""62.37056351"", ""56.06465149"", ""51.49791336"", ""46.93789291"", ""42.68511963""]",1,2,0,5,Coif1WaveletV3AELG,lt_fcast,16,57.40306991,0.34137467
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,34.822323,5.371933,131509.781250,1425952866304.000000,nan,2.285194,30.908485,920665,2.21,10,False,False,ReLU,MAX_EPOCHS,40.95884705,40.95884705,51.04159546,9,1.000000,False,"[""153.34199524"", ""121.91386414"", ""95.94281769"", ""76.80032349"", ""66.04215240"", ""60.64497757"", ""55.52016068"", ""49.88447952"", ""44.64312744"", ""40.95884705""]",1,2,0,5,Coif1WaveletV3AELG,lt_fcast,16,56.96209330,0.37147093
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,28.171247,4.250571,117838.968750,1126112559104.000000,nan,1.888552,22.056751,938575,2.10,10,False,False,ReLU,MAX_EPOCHS,30.83617401,30.83617401,39.80531693,9,1.000000,False,"[""166.26980591"", ""122.49315643"", ""87.82244873"", ""61.38647079"", ""44.34268188"", ""37.41218185"", ""36.56246185"", ""34.63994980"", ""31.72887421"", ""30.83617401""]",1,8,0,3,Coif1WaveletV3AELG,eq_bcast,16,30.62980016,0.18421745
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,29.334419,4.603544,120321.210938,1085139058688.000000,nan,2.098086,28.810425,938575,2.10,10,False,False,ReLU,MAX_EPOCHS,31.26170731,31.26170731,42.19054413,9,1.000000,False,"[""164.96138000"", ""124.34450531"", ""89.57835388"", ""60.48884583"", ""40.53276825"", ""35.62475204"", ""37.51626968"", ""36.96139908"", ""33.85910797"", ""31.26170731""]",1,8,0,3,Coif1WaveletV3AELG,eq_bcast,16,29.20806327,0.17706001
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,30.503834,4.866934,121853.789062,1136786145280.000000,nan,2.206721,31.351883,938575,2.18,10,False,False,ReLU,MAX_EPOCHS,32.39908981,32.39908981,42.88398743,9,1.000000,False,"[""151.67057800"", ""113.61862183"", ""79.55158234"", ""51.58868408"", ""37.20369720"", ""38.25598526"", ""40.73698044"", ""38.91447830"", ""34.77445602"", ""32.39908981""]",1,8,0,3,Coif1WaveletV3AELG,eq_bcast,16,32.08432606,0.21153955
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,29.929897,4.749286,156242.796875,2088875196416.000000,nan,2.262435,42.921368,941145,2.16,10,False,False,ReLU,MAX_EPOCHS,32.19158936,32.19158936,41.55380249,9,1.000000,False,"[""150.16308594"", ""111.80938721"", ""78.92119598"", ""52.54418182"", ""36.76136780"", ""34.57797623"", ""37.22449112"", ""36.44761276"", ""33.66765594"", ""32.19158936""]",1,8,0,5,Coif1WaveletV3AELG,eq_bcast,16,28.67522642,0.19096056
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,37.158333,5.962559,151753.437500,1377566195712.000000,nan,2.558417,28.339663,941145,2.11,10,False,False,ReLU,MAX_EPOCHS,34.44026566,34.44026566,45.53818893,9,1.000000,False,"[""160.38140869"", ""122.14408875"", ""89.33843994"", ""63.04631805"", ""44.37173843"", ""35.97609329"", ""38.29113388"", ""40.77230835"", ""39.08395004"", ""34.44026566""]",1,8,0,5,Coif1WaveletV3AELG,eq_bcast,16,29.17427119,0.18190557
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,36.114792,5.966542,175275.687500,2241538031616.000000,nan,2.813552,50.694172,941145,2.87,10,False,False,ReLU,MAX_EPOCHS,35.40899277,35.40899277,45.67595291,9,1.000000,False,"[""161.30166626"", ""122.49386597"", ""88.76492310"", ""61.76905060"", ""43.66478729"", ""37.58631516"", ""39.61907196"", ""41.14375687"", ""39.36606216"", ""35.40899277""]",1,8,0,5,Coif1WaveletV3AELG,eq_bcast,16,30.83618729,0.19117092
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,30.587772,4.724349,144007.187500,1665869021184.000000,nan,2.182185,33.388138,928335,2.61,10,False,False,ReLU,MAX_EPOCHS,31.42007256,31.42007256,41.53070068,9,1.000000,False,"[""135.26571655"", ""97.27811432"", ""67.41279602"", ""45.67979813"", ""34.41341400"", ""35.53143311"", ""38.27363205"", ""37.52566910"", ""34.37742615"", ""31.42007256""]",1,4,0,3,Coif1WaveletV3AELG,lt_bcast,16,29.85745850,0.22073190
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,27.652014,4.081470,114333.875000,1063788740608.000000,nan,1.798984,19.191257,928335,2.58,10,False,False,ReLU,MAX_EPOCHS,30.76239204,30.76239204,39.93254471,9,1.000000,False,"[""154.64366150"", ""111.17059326"", ""77.44049072"", ""53.31454849"", ""39.48286819"", ""35.44186783"", ""35.27280807"", ""33.87066269"", ""31.65572166"", ""30.76239204""]",1,4,0,3,Coif1WaveletV3AELG,lt_bcast,16,29.35846122,0.18984587
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.583080,4.182869,131631.296875,1523640696832.000000,nan,1.871931,25.998314,928335,2.24,10,False,False,ReLU,MAX_EPOCHS,31.50820160,31.50820160,39.65295410,9,1.000000,False,"[""139.50105286"", ""97.90985107"", ""63.71402359"", ""40.35718155"", ""34.28985977"", ""36.19865799"", ""35.98104095"", ""33.45142746"", ""31.62479973"", ""31.50820160""]",1,4,0,3,Coif1WaveletV3AELG,lt_bcast,16,30.34675497,0.21753782
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,30.611547,5.027079,145668.828125,1753664061440.000000,nan,2.388416,45.851044,930905,2.83,10,False,False,ReLU,MAX_EPOCHS,32.62388229,32.62388229,42.48829651,9,1.000000,False,"[""159.06402588"", ""123.36151886"", ""89.39173126"", ""59.70932770"", ""39.56018829"", ""34.61045074"", ""36.68702698"", ""36.57831955"", ""34.30012131"", ""32.62388229""]",1,4,0,5,Coif1WaveletV3AELG,lt_bcast,16,28.39136373,0.17849016
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,31.147608,4.747529,141324.031250,1475341582336.000000,nan,2.147626,29.223154,930905,2.45,10,False,False,ReLU,MAX_EPOCHS,32.01777649,32.01777649,42.18196487,9,1.000000,False,"[""147.30432129"", ""107.07736206"", ""75.13858032"", ""50.68469620"", ""36.39749527"", ""36.05253983"", ""39.00665665"", ""38.50825882"", ""35.35015869"", ""32.01777649""]",1,4,0,5,Coif1WaveletV3AELG,lt_bcast,16,30.02108057,0.20380312
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif1_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.286894,4.115442,129023.445312,1419046551552.000000,nan,1.866726,24.698711,930905,2.13,10,False,False,ReLU,MAX_EPOCHS,30.68596649,30.68596649,39.32154846,9,1.000000,False,"[""132.72375488"", ""91.36309814"", ""59.29491043"", ""38.82994843"", ""34.44955826"", ""36.85326385"", ""36.51778030"", ""33.72266006"", ""31.29418182"", ""30.68596649""]",1,4,0,5,Coif1WaveletV3AELG,lt_bcast,16,30.93925371,0.23311014
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,28.085453,4.262828,130919.601562,1488728358912.000000,nan,1.938332,28.213261,928335,2.20,10,False,False,ReLU,MAX_EPOCHS,30.89810562,30.89810562,39.56276321,9,1.000000,False,"[""130.17440796"", ""92.02887726"", ""62.23013306"", ""42.00341797"", ""34.01903152"", ""35.60971832"", ""36.43751144"", ""34.63036346"", ""32.04494858"", ""30.89810562""]",1,4,0,3,Coif2WaveletV3AELG,eq_fcast,16,29.96823881,0.23021606
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,31.630642,4.847883,130009.562500,1217501986816.000000,nan,2.151223,24.218599,928335,2.25,10,False,False,ReLU,MAX_EPOCHS,31.98586845,31.98586845,41.75679398,9,1.000000,False,"[""156.48324585"", ""114.52229309"", ""82.09597778"", ""58.20551682"", ""42.40337372"", ""35.88977432"", ""35.85055542"", ""36.01791763"", ""34.44347763"", ""31.98586845""]",1,4,0,3,Coif2WaveletV3AELG,eq_fcast,16,29.48333698,0.18841210
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.015369,4.025309,123442.171875,1308973989888.000000,nan,1.759798,21.890963,928335,2.27,10,False,False,ReLU,MAX_EPOCHS,30.33844757,30.33844757,38.85983276,9,1.000000,False,"[""131.55311584"", ""90.64965057"", ""58.73419189"", ""38.65163803"", ""34.50090408"", ""36.63560486"", ""36.49054337"", ""34.01825714"", ""31.31526375"", ""30.33844757""]",1,4,0,3,Coif2WaveletV3AELG,eq_fcast,16,30.81411521,0.23423326
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,31.347290,5.134506,145112.062500,1683584188416.000000,nan,2.422621,44.616997,930905,2.30,10,False,False,ReLU,MAX_EPOCHS,32.70370483,32.70370483,42.96634674,9,1.000000,False,"[""155.35494995"", ""117.74944305"", ""83.77281952"", ""55.54855347"", ""38.36814499"", ""35.78247070"", ""38.24525833"", ""37.75640869"", ""34.96239853"", ""32.70370483""]",1,4,0,5,Coif2WaveletV3AELG,eq_fcast,16,29.65760919,0.19090225
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,35.320126,5.673584,172038.484375,2217130065920.000000,nan,2.625573,45.954639,930905,2.18,10,False,False,ReLU,MAX_EPOCHS,34.64536285,34.64536285,43.50506592,9,1.000000,False,"[""164.17768860"", ""124.70656586"", ""92.74698639"", ""67.62661743"", ""49.61584091"", ""38.81358719"", ""35.88993835"", ""37.24509811"", ""36.92663193"", ""34.64536285""]",1,4,0,5,Coif2WaveletV3AELG,eq_fcast,16,31.67448555,0.19292808
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,30.909023,4.832847,133801.859375,1334843932672.000000,nan,2.222037,29.712255,930905,2.25,10,False,False,ReLU,MAX_EPOCHS,31.58147430,31.58147430,42.39939499,9,1.000000,False,"[""141.95106506"", ""101.49364471"", ""69.82136536"", ""47.36670685"", ""35.80511856"", ""36.44480896"", ""39.22768784"", ""38.45424652"", ""35.11241150"", ""31.58147430""]",1,4,0,5,Coif2WaveletV3AELG,eq_fcast,16,30.53671232,0.21512140
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,33.270439,4.940515,137014.062500,1631252512768.000000,nan,2.070598,27.402830,918095,2.34,10,False,False,ReLU,MAX_EPOCHS,40.64831543,40.64831543,50.22748566,9,1.000000,False,"[""153.80267334"", ""119.30241394"", ""93.48737335"", ""77.06526184"", ""68.20623016"", ""61.77697754"", ""55.24822617"", ""48.90018845"", ""43.95758820"", ""40.64831543""]",1,2,0,3,Coif2WaveletV3AELG,lt_fcast,16,58.60028719,0.38100955
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,33.018963,5.084866,148477.328125,1997729038336.000000,nan,2.224082,37.592091,918095,2.26,10,False,False,ReLU,MAX_EPOCHS,39.22557831,39.22557831,48.96210480,9,1.000000,False,"[""151.48672485"", ""116.93742371"", ""91.03305817"", ""74.34400940"", ""65.06948853"", ""58.54291916"", ""52.50804901"", ""46.88298035"", ""42.49314880"", ""39.22557831""]",1,2,0,3,Coif2WaveletV3AELG,lt_fcast,16,55.09128880,0.36367074
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,35.489525,5.403840,142355.437500,1603150282752.000000,nan,2.308468,34.027832,918095,2.41,10,False,False,ReLU,MAX_EPOCHS,42.17240906,42.17240906,52.50643921,9,1.000000,False,"[""156.92237854"", ""124.72067261"", ""98.34135437"", ""80.37348175"", ""69.93523407"", ""62.91071320"", ""56.28333664"", ""50.05010986"", ""45.33317566"", ""42.17240906""]",1,2,0,3,Coif2WaveletV3AELG,lt_fcast,16,59.39079198,0.37847242
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,32.795841,4.988157,132951.671875,1538183528448.000000,nan,2.151840,31.499735,920665,2.19,10,False,False,ReLU,MAX_EPOCHS,37.77108002,37.77108002,48.38632584,9,1.000000,False,"[""148.32560730"", ""117.43793488"", ""92.24826813"", ""73.21036530"", ""61.45439148"", ""55.76606369"", ""51.43235779"", ""46.60931396"", ""41.81726456"", ""37.77108002""]",1,2,0,5,Coif2WaveletV3AELG,lt_fcast,16,51.77057561,0.34903330
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,36.446579,5.472058,154582.046875,1860835606528.000000,nan,2.327904,36.356449,920665,2.45,10,False,False,ReLU,MAX_EPOCHS,44.04560471,44.04560471,53.58421707,9,1.000000,False,"[""171.03399658"", ""138.17997742"", ""110.78952789"", ""89.00276184"", ""73.79228210"", ""64.10962677"", ""57.36051941"", ""51.56480026"", ""47.09534836"", ""44.04560471""]",1,2,0,5,Coif2WaveletV3AELG,lt_fcast,16,59.19512151,0.34610149
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,34.554901,5.195000,140749.468750,1628956262400.000000,nan,2.210600,30.637550,920665,2.23,10,False,False,ReLU,MAX_EPOCHS,41.08460999,41.08460999,51.92864609,9,1.000000,False,"[""155.11001587"", ""124.09435272"", ""99.16669464"", ""80.81630707"", ""69.69602203"", ""62.84027863"", ""56.41281509"", ""50.16493988"", ""44.82940292"", ""41.08460999""]",1,2,0,5,Coif2WaveletV3AELG,lt_fcast,16,59.38384049,0.38284981
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,26.691702,3.891799,108675.507812,981943713792.000000,nan,1.651224,16.159452,938575,2.97,10,False,False,ReLU,MAX_EPOCHS,30.51757812,30.51757812,38.15668106,9,1.000000,False,"[""143.61663818"", ""101.05812836"", ""67.42520142"", ""44.34534454"", ""37.08874130"", ""37.55458832"", ""36.80661774"", ""33.66225815"", ""30.83499146"", ""30.51757812""]",1,8,0,3,Coif2WaveletV3AELG,eq_bcast,16,31.51771944,0.21945730
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,33.363819,5.499191,122386.851562,989271752704.000000,nan,2.453108,33.425587,938575,2.19,10,False,False,ReLU,MAX_EPOCHS,32.85202408,32.85202408,44.56289291,9,1.000000,False,"[""185.31173706"", ""151.27670288"", ""114.76789856"", ""82.03573608"", ""55.88974380"", ""40.53627014"", ""37.07358170"", ""38.11104965"", ""36.41919327"", ""32.85202408""]",1,8,0,3,Coif2WaveletV3AELG,eq_bcast,16,32.09994921,0.17322135
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,34.679348,5.685986,130829.218750,1099885051904.000000,nan,2.549918,33.999924,938575,2.49,10,False,False,ReLU,MAX_EPOCHS,33.39606857,33.39606857,45.77363586,9,1.000000,False,"[""153.98866272"", ""116.74615479"", ""83.61176300"", ""55.99309921"", ""38.08214951"", ""37.26965714"", ""41.60340881"", ""41.72795868"", ""38.07655334"", ""33.39606857""]",1,8,0,3,Coif2WaveletV3AELG,eq_bcast,16,31.09990788,0.20196232
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,30.221260,4.784113,159608.609375,2250291806208.000000,nan,2.292937,44.131748,941145,2.48,10,False,False,ReLU,MAX_EPOCHS,32.12929535,32.12929535,41.56295395,9,1.000000,False,"[""146.00372314"", ""106.42377472"", ""73.24782562"", ""47.19110489"", ""33.30619812"", ""35.36724472"", ""38.75083160"", ""37.64937592"", ""34.18853760"", ""32.12929535""]",1,8,0,5,Coif2WaveletV3AELG,eq_bcast,16,29.49161525,0.20199221
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,32.695221,5.171840,148910.078125,1662641111040.000000,nan,2.388359,36.556076,941145,2.37,10,False,False,ReLU,MAX_EPOCHS,33.04993439,33.04993439,43.39710999,9,1.000000,False,"[""162.42468262"", ""124.53292847"", ""91.99119568"", ""65.01754761"", ""46.07172775"", ""36.80268097"", ""36.69736862"", ""38.10208130"", ""36.28350067"", ""33.04993439""]",1,8,0,5,Coif2WaveletV3AELG,eq_bcast,16,29.74695895,0.18314309
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,37.396832,6.216815,109710.937500,530338021376.000000,nan,2.677747,28.223730,941145,2.45,10,False,False,ReLU,MAX_EPOCHS,37.32661057,38.02924347,46.22672653,6,1.018824,False,"[""172.84640503"", ""137.42218018"", ""105.24475861"", ""76.85320282"", ""54.42749786"", ""40.37053299"", ""37.32661057"", ""39.15396500"", ""39.82933044"", ""38.02924347""]",1,8,0,5,Coif2WaveletV3AELG,eq_bcast,16,32.34390369,0.18712512
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,28.085453,4.262828,130919.601562,1488728358912.000000,nan,1.938332,28.213261,928335,2.29,10,False,False,ReLU,MAX_EPOCHS,30.89810562,30.89810562,39.56276321,9,1.000000,False,"[""130.17440796"", ""92.02887726"", ""62.23013306"", ""42.00341797"", ""34.01903152"", ""35.60971832"", ""36.43751144"", ""34.63036346"", ""32.04494858"", ""30.89810562""]",1,4,0,3,Coif2WaveletV3AELG,lt_bcast,16,29.96823881,0.23021606
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,31.630642,4.847883,130009.562500,1217501986816.000000,nan,2.151223,24.218599,928335,2.39,10,False,False,ReLU,MAX_EPOCHS,31.98586845,31.98586845,41.75679398,9,1.000000,False,"[""156.48324585"", ""114.52229309"", ""82.09597778"", ""58.20551682"", ""42.40337372"", ""35.88977432"", ""35.85055542"", ""36.01791763"", ""34.44347763"", ""31.98586845""]",1,4,0,3,Coif2WaveletV3AELG,lt_bcast,16,29.48333698,0.18841210
wavelet_v3aelg_trendaelg_study_tourism_r1,Coif2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,27.015369,4.025309,123442.171875,1308973989888.000000,nan,1.759798,21.890963,928335,2.09,10,False,False,ReLU,MAX_EPOCHS,30.33844757,30.33844757,38.85983276,9,1.000000,False,"[""131.55311584"", ""90.64965057"", ""58.73419189"", ""38.65163803"", ""34.50090408"", ""36.63560486"", ""36.49054337"", ""34.01825714"", ""31.31526375"", ""30.33844757""]",1,4,0,3,Coif2WaveletV3AELG,lt_bcast,16,30.81411521,0.23423326
